CustomerID,Recency,Frequency,Monetary,TotalItems,AvgRevenuePerTransaction,UniqueProducts,LifespanDays,TotalTransactions,Cluster,Segment
15547,6,14,4910.6,3999,7.065611510791367,441,354,695,2,Loyal Customers
15549,76,3,1677.71,691,14.846991150442479,103,239,113,0,Low Engagement
15550,3,4,575.63,295,9.43655737704918,43,297,61,0,Low Engagement
15551,36,1,436.06,218,15.036551724137931,29,0,29,1,Regular Customers
15552,216,1,90.12,60,5.301176470588236,17,0,17,1,Regular Customers
15553,59,1,428.93,449,7.798727272727273,51,0,55,0,Low Engagement
15554,277,1,217.2,74,15.514285714285714,14,0,14,1,Regular Customers
15555,11,16,4791.87,4397,5.414542372881356,400,357,885,2,Loyal Customers
15556,23,1,279.77,236,9.024838709677418,31,0,31,1,Regular Customers
15557,28,1,468.91,213,24.679473684210528,16,0,19,1,Regular Customers
15561,11,4,800.59,267,29.651481481481483,27,203,27,0,Low Engagement
15562,351,1,134.55,39,134.55,1,0,1,3,VIP Customers
15563,21,3,1361.44,1441,12.265225225225226,87,336,111,0,Low Engagement
15565,49,2,173.16,60,21.645,8,20,8,1,Regular Customers
15567,18,1,186.01,223,26.572857142857142,7,0,7,1,Regular Customers
15568,2,3,758.29,461,14.307358490566036,27,70,53,0,Low Engagement
15569,131,3,886.11,474,30.55551724137931,27,200,29,0,Low Engagement
15570,6,12,4148.82,2063,13.005705329153605,231,362,319,2,Loyal Customers
15571,11,4,650.4300000000001,264,11.411052631578949,47,66,57,0,Low Engagement
15572,4,7,2533.42,1213,11.950094339622641,166,273,212,2,Loyal Customers
15573,31,2,583.24,354,6.0754166666666665,87,53,96,0,Low Engagement
15574,177,4,675.64,332,4.445,131,194,152,0,Low Engagement
15576,37,1,682.33,298,16.24595238095238,42,0,42,0,Low Engagement
15577,150,3,258.88,89,6.637948717948718,39,154,39,1,Regular Customers
15578,161,1,127.1,52,9.776923076923076,13,0,13,1,Regular Customers
15579,68,2,327.6,117,6.825,45,245,48,0,Low Engagement
15581,155,10,717.4300000000001,280,5.016993006993007,133,209,143,0,Low Engagement
15582,24,3,682.9100000000001,453,15.52068181818182,39,195,44,0,Low Engagement
15584,23,4,720.86,313,5.908688524590164,89,138,122,0,Low Engagement
15585,176,1,455.3,320,14.687096774193549,31,0,31,1,Regular Customers
15587,49,4,669.6,240,83.7,3,301,8,3,VIP Customers
15589,255,3,478.53000000000003,243,16.501034482758623,28,54,29,1,Regular Customers
15592,46,1,388.58,354,16.190833333333334,24,0,24,1,Regular Customers
15593,70,1,199.8,60,39.96,5,0,5,1,Regular Customers
15594,15,5,1771.78,983,17.201747572815535,85,218,103,0,Low Engagement
15596,100,5,1406.59,561,18.267402597402597,51,264,77,0,Low Engagement
15597,34,1,324.57,279,14.753181818181817,22,0,22,1,Regular Customers
15598,52,1,240.68,160,17.19142857142857,14,0,14,1,Regular Customers
15599,26,2,761.74,718,14.648846153846154,50,177,52,0,Low Engagement
15601,10,14,6776.56,4983,16.52819512195122,230,361,410,2,Loyal Customers
15602,7,9,1297.8700000000001,1137,28.214565217391307,30,359,46,0,Low Engagement
15603,78,1,48.480000000000004,96,24.240000000000002,2,0,2,1,Regular Customers
15604,51,1,216.39,159,12.728823529411764,17,0,17,1,Regular Customers
15605,35,5,1198.23,441,17.88402985074627,61,337,67,0,Low Engagement
15606,60,9,2920.16,892,37.92415584415584,48,263,77,2,Loyal Customers
15607,336,1,104.76,202,8.05846153846154,13,0,13,1,Regular Customers
15608,27,4,1093.68,714,18.228,59,92,60,0,Low Engagement
15609,183,1,298.48,148,18.655,16,0,16,1,Regular Customers
15610,51,1,112.46000000000001,66,18.743333333333336,6,0,6,1,Regular Customers
15611,9,11,1355.65,382,33.89125,22,325,40,0,Low Engagement
15612,35,2,195.15,52,32.525,4,25,6,1,Regular Customers
15615,9,23,10399.74,5508,24.585673758865248,184,348,423,2,Loyal Customers
15618,32,4,776.851,454,17.263355555555556,39,103,45,0,Low Engagement
15619,10,1,336.40000000000003,136,112.13333333333334,3,0,3,3,VIP Customers
15620,56,3,1553.18,915,15.5318,92,301,100,0,Low Engagement
15621,3,4,1056.15,429,70.41000000000001,11,17,15,3,VIP Customers
15622,42,9,3709.56,1674,20.051675675675675,169,239,185,2,Loyal Customers
15623,140,1,301.03,125,15.843684210526314,19,0,19,1,Regular Customers
15624,116,4,588.13,357,17.297941176470587,26,139,34,0,Low Engagement
15625,103,4,1534.26,1188,23.9728125,44,131,64,0,Low Engagement
15626,74,2,675.8,766,13.791836734693877,49,254,49,0,Low Engagement
15628,4,9,2870.2400000000002,1894,18.51767741935484,85,362,155,2,Loyal Customers
15630,44,2,1186.35,800,19.772499999999997,57,159,60,0,Low Engagement
15632,15,8,3285.31,2109,19.67251497005988,107,259,167,2,Loyal Customers
15634,16,1,243.55,99,16.236666666666668,15,0,15,1,Regular Customers
15636,89,2,724.76,284,28.9904,20,192,25,0,Low Engagement
15637,52,1,223.36,128,14.890666666666668,15,0,15,1,Regular Customers
15639,133,1,425.32,323,17.0128,25,0,25,1,Regular Customers
15640,3,15,11474.51,6204,24.31040254237288,238,367,472,2,Loyal Customers
15641,104,4,1887.2,1562,15.858823529411765,102,253,119,0,Low Engagement
15643,191,3,664.0,246,20.12121212121212,31,90,33,1,Regular Customers
15644,165,4,803.54,550,3.4635344827586207,166,94,232,0,Low Engagement
15645,18,1,611.59,255,11.991960784313726,49,0,51,0,Low Engagement
15646,157,3,447.64000000000004,394,12.789714285714288,35,214,35,0,Low Engagement
15648,203,2,639.5,218,26.645833333333332,23,62,24,1,Regular Customers
15651,36,3,646.3,479,20.196875,27,223,32,0,Low Engagement
15652,90,1,337.74,208,16.082857142857144,21,0,21,1,Regular Customers
15653,115,1,48.0,48,12.0,4,0,4,1,Regular Customers
15654,8,2,922.53,475,43.93,15,16,21,0,Low Engagement
15655,242,1,560.67,324,16.490294117647057,34,0,34,1,Regular Customers
15656,44,4,748.5,343,15.925531914893616,46,238,47,0,Low Engagement
15657,22,1,30.0,24,30.0,1,0,1,1,Regular Customers
15658,189,5,1024.1000000000001,242,21.33541666666667,40,182,48,0,Low Engagement
15659,43,1,306.45,111,27.85909090909091,11,0,11,1,Regular Customers
15660,24,9,1600.86,1050,17.787333333333333,55,340,90,2,Loyal Customers
15661,316,2,309.8,236,61.96,4,21,5,3,VIP Customers
15663,105,1,138.14,106,15.348888888888887,9,0,9,1,Regular Customers
15664,50,1,386.43,157,22.731176470588235,17,0,17,1,Regular Customers
15665,167,2,2222.21,1654,19.323565217391305,92,74,115,0,Low Engagement
15667,39,1,301.32,240,23.178461538461537,13,0,13,1,Regular Customers
15668,217,1,76.32000000000001,72,76.32000000000001,1,0,1,3,VIP Customers
15669,39,4,684.34,342,20.737575757575758,31,223,33,0,Low Engagement
15670,296,1,173.05,91,14.420833333333334,12,0,12,1,Regular Customers
15671,18,7,2147.13,1499,28.25171052631579,52,252,76,0,Low Engagement
15673,87,4,2726.23,1451,19.755289855072466,107,238,138,0,Low Engagement
15674,72,4,2111.89,1274,18.68929203539823,87,181,113,0,Low Engagement
15675,80,3,323.69,527,15.413809523809524,20,198,21,0,Low Engagement
15676,18,3,3435.76,2252,17.00871287128713,191,265,202,2,Loyal Customers
15677,48,1,657.23,319,19.916060606060608,33,0,33,1,Regular Customers
15678,52,1,352.7,184,29.391666666666666,12,0,12,1,Regular Customers
15679,23,4,781.28,1170,7.102545454545455,98,158,110,0,Low Engagement
15680,8,3,1333.68,952,17.09846153846154,61,356,78,0,Low Engagement
15681,24,5,1426.16,816,26.90867924528302,32,255,53,0,Low Engagement
15683,116,1,193.75,131,19.375,10,0,10,1,Regular Customers
15687,8,9,2993.1,1310,18.030722891566263,119,321,166,2,Loyal Customers
15689,119,2,254.1,84,28.233333333333334,8,241,9,1,Regular Customers
15690,3,2,239.76,408,12.618947368421052,19,96,19,0,Low Engagement
15691,251,1,136.8,72,68.4,2,0,2,3,VIP Customers
15692,27,1,191.04,138,15.92,12,0,12,1,Regular Customers
15694,7,12,4457.14,1274,63.67342857142857,41,364,70,2,Loyal Customers
15695,266,2,409.98,212,18.635454545454547,22,0,22,1,Regular Customers
15696,32,8,2711.11,1015,16.137559523809525,140,293,168,2,Loyal Customers
15699,17,1,309.65,113,17.202777777777776,18,0,18,1,Regular Customers
15700,171,2,696.68,357,8.10093023255814,85,1,86,0,Low Engagement
15701,1,4,1529.0,912,6.647826086956521,193,108,230,2,Loyal Customers
15703,264,1,211.5,66,42.3,5,0,5,1,Regular Customers
15704,139,4,2293.62,1028,19.603589743589744,79,75,117,0,Low Engagement
15705,200,1,143.1,62,23.849999999999998,6,0,6,1,Regular Customers
15706,63,4,1060.56,321,19.28290909090909,50,52,55,0,Low Engagement
15707,34,4,916.98,594,4.473073170731707,126,51,205,0,Low Engagement
15708,40,7,3235.25,1217,11.8507326007326,124,328,273,2,Loyal Customers
15709,283,1,133.25,121,22.208333333333332,6,0,6,1,Regular Customers
15712,8,5,1072.3600000000001,486,20.233207547169815,41,278,53,0,Low Engagement
15713,142,2,356.7,150,18.773684210526316,18,222,19,1,Regular Customers
15714,11,2,330.03000000000003,186,9.706764705882353,34,66,34,0,Low Engagement
15716,145,4,1101.1100000000001,738,9.411196581196583,101,223,117,0,Low Engagement
15717,233,1,150.3,70,21.47142857142857,7,0,7,1,Regular Customers
15719,32,13,5028.42,2717,5.4069032258064516,298,304,930,2,Loyal Customers
15720,23,1,598.73,281,4.677578125,128,0,128,0,Low Engagement
15721,11,1,471.40000000000003,388,5.611904761904762,80,0,84,0,Low Engagement
15722,35,5,1980.21,891,30.00318181818182,45,254,66,0,Low Engagement
15723,364,1,190.7,73,5.018421052631578,37,0,38,1,Regular Customers
15724,200,2,218.25,73,19.84090909090909,11,83,11,1,Regular Customers
15725,14,1,415.25,221,12.9765625,32,0,32,1,Regular Customers
15727,16,7,4659.06,3059,15.582140468227426,211,342,299,2,Loyal Customers
15729,212,1,85.0,28,17.0,5,0,5,1,Regular Customers
15730,65,3,1120.88,689,16.01257142857143,68,140,70,0,Low Engagement
15732,211,2,294.12,215,21.00857142857143,13,159,14,1,Regular Customers
15733,282,1,162.3,62,16.23,10,0,10,1,Regular Customers
15734,114,2,716.95,196,31.171739130434784,23,85,23,1,Regular Customers
15737,14,8,1188.1200000000001,597,16.734084507042255,60,228,71,0,Low Engagement
15738,18,16,4812.42,2982,27.817456647398846,46,353,173,2,Loyal Customers
15739,65,1,449.12,472,56.14,8,0,8,3,VIP Customers
15740,48,1,154.88,152,17.20888888888889,9,0,9,1,Regular Customers
15743,15,4,775.96,214,9.022790697674418,59,168,86,0,Low Engagement
15744,77,1,34.8,120,11.6,3,0,3,1,Regular Customers
15745,18,4,1094.59,421,17.654677419354837,57,217,62,0,Low Engagement
15746,133,1,196.88,178,7.031428571428571,28,0,28,1,Regular Customers
15747,12,3,946.64,466,10.518222222222223,52,160,90,0,Low Engagement
15748,39,1,144.36,50,7.218000000000001,19,0,20,1,Regular Customers
15750,2,8,2463.05,1783,8.464089347079039,214,364,291,2,Loyal Customers
15752,39,7,2626.6,1960,6.485432098765432,236,333,405,2,Loyal Customers
15753,304,1,79.2,144,79.2,1,0,1,3,VIP Customers
15754,50,3,458.57,199,16.3775,24,195,28,0,Low Engagement
15755,9,6,2364.25,1427,16.7677304964539,127,284,141,2,Loyal Customers
15756,60,4,528.01,241,2.764450261780105,160,187,191,0,Low Engagement
15757,65,2,714.42,491,15.876,43,152,45,0,Low Engagement
15758,24,1,205.25,47,22.805555555555557,9,0,9,1,Regular Customers
15759,217,3,253.04,60,36.14857142857143,5,139,7,1,Regular Customers
15762,64,2,583.75,251,15.777027027027026,37,12,37,0,Low Engagement
15763,31,2,1086.92,271,17.818360655737706,58,45,61,0,Low Engagement
15764,87,6,3279.97,2050,18.222055555555553,150,188,180,2,Loyal Customers
15766,63,1,315.06,170,28.64181818181818,11,0,11,1,Regular Customers
15768,115,3,371.83,242,14.301153846153845,22,110,26,1,Regular Customers
15769,30,13,4369.44,2388,150.6703448275862,17,340,29,3,VIP Customers
15773,5,1,147.52,167,16.391111111111112,9,0,9,1,Regular Customers
15774,68,1,270.8,87,10.832,25,0,25,1,Regular Customers
15775,244,1,104.9,68,14.985714285714286,7,0,7,1,Regular Customers
15776,132,1,241.62,138,13.423333333333334,18,0,18,1,Regular Customers
15777,240,3,761.51,266,38.0755,17,120,20,1,Regular Customers
15780,183,3,475.28000000000003,220,16.38896551724138,26,174,29,0,Low Engagement
15781,24,3,345.46,180,17.273,20,280,20,0,Low Engagement
15782,9,3,2614.7400000000002,864,60.80790697674419,34,79,43,0,Low Engagement
15783,10,1,246.3,212,17.592857142857145,14,0,14,1,Regular Customers
15785,32,5,2328.9700000000003,1612,28.059879518072293,58,262,83,0,Low Engagement
15786,45,3,4919.0,3340,18.492481203007518,257,68,266,2,Loyal Customers
15787,25,3,933.26,534,4.6663,156,35,200,0,Low Engagement
15789,357,1,351.3,438,14.052,25,0,25,1,Regular Customers
15790,9,1,218.75,113,6.4338235294117645,34,0,34,1,Regular Customers
15791,43,2,1612.69,731,21.502533333333336,66,160,75,0,Low Engagement
15793,14,3,750.81,433,68.25545454545454,6,253,11,3,VIP Customers
15795,149,1,610.01,581,14.524047619047618,42,0,42,1,Regular Customers
15796,0,8,2707.61,859,20.6687786259542,69,301,131,2,Loyal Customers
15799,75,3,884.14,955,9.021836734693878,94,258,98,0,Low Engagement
15800,106,2,696.89,332,5.956324786324786,116,139,117,0,Low Engagement
15801,45,3,1063.95,570,16.62421875,61,63,64,0,Low Engagement
15803,50,1,415.82000000000005,290,51.977500000000006,8,0,8,1,Regular Customers
15804,0,13,3956.39,2563,15.158582375478927,169,198,261,2,Loyal Customers
15805,22,17,5488.18,3367,18.355117056856187,220,341,299,2,Loyal Customers
15806,45,3,784.58,602,25.309032258064516,24,230,31,0,Low Engagement
15807,49,3,903.9,430,18.83125,48,26,48,0,Low Engagement
15808,305,4,3651.27,1305,18.72446153846154,142,63,195,0,Low Engagement
15809,35,5,515.77,301,14.736285714285714,31,266,35,0,Low Engagement
15810,78,4,1391.98,861,15.640224719101123,66,218,89,0,Low Engagement
15811,21,6,2218.62,1071,16.681353383458646,117,343,133,2,Loyal Customers
15812,106,5,1089.14,762,28.661578947368422,35,210,38,0,Low Engagement
15813,207,2,1303.9099999999999,603,32.59775,40,31,40,0,Low Engagement
15814,16,4,1945.33,1271,27.018472222222222,63,33,72,0,Low Engagement
15815,63,5,1846.2,1616,38.4625,33,196,48,0,Low Engagement
15819,48,4,1905.45,1357,15.491463414634147,96,227,123,0,Low Engagement
15820,319,1,206.98,128,12.175294117647057,17,0,17,1,Regular Customers
15821,43,2,570.96,202,9.209032258064516,57,17,62,0,Low Engagement
15822,2,2,885.47,375,26.832424242424242,28,356,33,0,Low Engagement
15823,371,1,15.0,1,15.0,1,0,1,1,Regular Customers
15825,171,1,282.94,218,14.891578947368421,19,0,19,1,Regular Customers
15826,55,3,1654.31,963,24.328088235294118,64,154,68,0,Low Engagement
15827,72,14,1836.0900000000001,882,15.966000000000001,72,299,115,2,Loyal Customers
15829,98,2,636.14,996,12.473333333333333,44,41,51,0,Low Engagement
15830,37,1,576.0,415,14.76923076923077,39,0,39,0,Low Engagement
15831,57,3,794.64,1092,12.04,63,265,66,0,Low Engagement
15832,253,1,836.79,465,15.49611111111111,54,0,54,1,Regular Customers
15834,69,4,2222.65,959,8.293470149253732,241,206,268,2,Loyal Customers
15835,43,4,954.09,439,19.0818,47,286,50,0,Low Engagement
15836,49,1,137.37,26,13.737,10,0,10,1,Regular Customers
15837,64,1,391.98,189,16.3325,24,0,24,1,Regular Customers
15838,10,18,14240.380000000001,8534,111.25296875000001,48,356,128,2,Loyal Customers
15839,32,3,1048.49,675,16.911129032258064,56,114,62,0,Low Engagement
15840,58,2,355.56,396,13.168888888888889,26,113,27,0,Low Engagement
15841,72,4,1224.06,942,26.043829787234042,36,266,47,0,Low Engagement
15843,303,1,118.95000000000002,27,14.868750000000002,8,0,8,1,Regular Customers
15844,45,1,130.73999999999998,134,11.885454545454543,11,0,11,1,Regular Customers
15845,17,8,3711.77,1926,26.896884057971015,97,319,138,2,Loyal Customers
15847,37,2,389.27,449,17.694090909090907,22,249,22,0,Low Engagement
15850,18,2,234.88,298,2.525591397849462,87,148,93,0,Low Engagement
15852,186,2,160.71,48,7.305000000000001,22,10,22,1,Regular Customers
15853,51,1,110.8,135,3.6933333333333334,29,0,30,1,Regular Customers
15854,3,12,2754.92,890,20.10890510948905,105,357,137,2,Loyal Customers
15855,136,5,712.24,470,8.903,59,126,80,0,Low Engagement
15856,3,27,15318.380000000001,10455,24.5486858974359,294,361,624,2,Loyal Customers
15857,18,1,297.0,308,21.214285714285715,14,0,14,1,Regular Customers
15858,15,5,1427.57,1163,7.59345744680851,145,351,188,2,Loyal Customers
15860,40,8,965.16,437,6.943597122302158,105,327,139,0,Low Engagement
15861,11,8,3146.92,2528,5.82762962962963,339,254,540,2,Loyal Customers
15862,7,4,832.88,585,5.665850340136054,142,365,147,0,Low Engagement
15863,25,2,68.84,19,3.8244444444444445,18,167,18,1,Regular Customers
15864,21,6,1711.3200000000002,1132,90.06947368421054,15,293,19,3,VIP Customers
15865,40,3,895.13,368,22.37825,37,173,40,0,Low Engagement
15866,100,1,211.89,124,4.927674418604651,43,0,43,1,Regular Customers
15867,4,15,3803.6,2039,8.322975929978117,301,363,457,2,Loyal Customers
15869,276,2,149.64,175,9.975999999999999,13,0,15,1,Regular Customers
15870,32,1,351.44,333,4.749189189189189,68,0,74,0,Low Engagement
15872,14,2,316.25,187,2.928240740740741,101,0,108,0,Low Engagement
15874,63,7,4099.88,2498,34.4527731092437,109,220,119,2,Loyal Customers
15877,1,2,490.33,368,3.8915079365079364,122,16,126,0,Low Engagement
15880,368,1,329.03000000000003,202,3.4273958333333336,95,0,96,1,Regular Customers
15881,311,5,501.39000000000004,260,17.289310344827587,26,52,29,1,Regular Customers
15882,198,4,514.08,264,23.36727272727273,22,169,22,0,Low Engagement
15883,1,2,396.48,223,8.091428571428573,42,31,49,0,Low Engagement
15885,92,1,349.35,109,21.834375,16,0,16,1,Regular Customers
15886,59,1,181.09,147,15.090833333333334,12,0,12,1,Regular Customers
15888,80,1,162.64,67,16.264,10,0,10,1,Regular Customers
15889,156,2,400.77,200,4.828554216867469,78,212,83,0,Low Engagement
15891,226,1,509.13,417,8.629322033898305,59,0,59,1,Regular Customers
15894,252,2,257.6,163,7.155555555555556,34,115,36,1,Regular Customers
15895,149,1,179.17,94,16.288181818181815,11,0,11,1,Regular Customers
15897,193,2,208.59,223,9.481363636363637,17,0,22,1,Regular Customers
15898,0,5,1108.83,467,13.359397590361445,70,367,83,0,Low Engagement
15899,368,1,56.25,39,14.0625,4,0,4,1,Regular Customers
15900,23,1,337.28,216,7.176170212765957,44,0,47,1,Regular Customers
15901,16,3,349.75,372,3.208715596330275,101,138,109,0,Low Engagement
15903,9,7,4685.16,2314,65.07166666666666,45,285,72,2,Loyal Customers
15904,7,1,164.68,84,5.489333333333334,30,0,30,1,Regular Customers
15906,19,7,1567.69,544,10.451266666666667,113,235,150,0,Low Engagement
15907,3,3,881.87,477,3.9194222222222224,174,206,225,0,Low Engagement
15909,173,1,191.94,98,27.419999999999998,7,0,7,1,Regular Customers
15910,0,8,1228.88,1013,4.6198496240601505,215,315,266,2,Loyal Customers
15912,177,2,264.62,185,13.927368421052632,19,54,19,1,Regular Customers
15916,15,8,1502.8600000000001,752,9.95271523178808,124,350,151,2,Loyal Customers
15917,247,1,123.1,42,10.258333333333333,12,0,12,1,Regular Customers
15918,190,2,334.23,153,8.35575,33,80,40,1,Regular Customers
15919,19,2,525.69,385,4.308934426229508,103,349,122,0,Low Engagement
15920,153,3,163.55,94,2.819827586206897,52,0,58,1,Regular Customers
15921,172,1,323.03000000000003,162,13.459583333333335,24,0,24,1,Regular Customers
15922,372,1,369.5,138,33.59090909090909,11,0,11,1,Regular Customers
15923,372,1,127.08,122,6.051428571428572,21,0,21,1,Regular Customers
15925,193,1,207.15,93,17.2625,12,0,12,1,Regular Customers
15930,66,1,426.63,139,20.315714285714286,21,0,21,1,Regular Customers
15932,3,8,2495.87,2325,21.703217391304346,93,285,115,2,Loyal Customers
15933,20,3,1107.46,885,14.965675675675676,63,65,74,0,Low Engagement
15935,238,1,108.03999999999999,114,9.82181818181818,11,0,11,1,Regular Customers
15937,63,1,145.35,73,20.764285714285712,7,0,7,1,Regular Customers
15938,111,5,404.58,240,22.476666666666667,13,211,18,0,Low Engagement
15939,89,14,4172.45,3504,60.47028985507246,25,241,69,2,Loyal Customers
15940,310,1,35.8,4,35.8,1,0,1,1,Regular Customers
15942,133,1,337.44,232,24.102857142857143,14,0,14,1,Regular Customers
